,Name,Is Potentially Hazardous,Minimum Orbit Intersection,Absolute Magnitude,Close Approach Date,Miles per Hour,Miss Distance,First Observationv Date,Last Observationv Date
18876,(2012 TY52),True,.000177934,21.4,1926-01-19,35138.1540586569,7038106.5,2012-10-07,2015-04-17
18877,(2012 TK123),False,.0791754,18.9,1902-11-16,35974.0503556002,37138788,2012-10-09,2017-10-09
18878,(2012 TZ79),False,.118763,22.4,1909-04-21,28139.2186750399,17872536,2012-10-09,2017-04-23
18879,(2012 TO139),True,.000577003,19.7,1901-09-08,73170.9776339385,2490204.5,2000-12-31,2016-10-05
18880,(2012 TP139),True,.0380058,20.3,1900-08-09,21704.5368437442,15706876,2012-10-11,2017-01-07
18881,(2012 US9),False,.133234,21.6,1900-08-19,18129.9883573132,32254208,2012-10-16,2013-07-04
18882,(2012 UC),False,.0184933,25.0,1900-12-29,23318.7553871433,4086216.25,2012-10-11,2012-10-17
18883,(2012 UE34),False,.000919011,23.3,1957-07-01,30572.4050418894,38308020,2012-10-18,2013-07-05
18884,(2012 UY68),False,.0170564,25.0,1901-09-12,10972.0754935476,27146112,2012-10-20,2012-11-13
18885,(2012 UU68),False,.00575515,23.0,1990-06-24,16603.3313785824,7532562,2012-10-18,2012-10-26
18886,(2012 UR136),True,.0319947,19.3,1903-06-14,19664.2412846084,7107087.5,2012-10-20,2017-02-22
